	acousticness	analysis_url	danceability	duration_ms	energy	track_id	instrumentalness	key	liveness	loudness	mode	speechiness	tempo	time_signature	track_href	type	uri	valence	playlist_name	playlist_id	user_id
22	0.00329	https://api.spotify.com/v1/audio-analysis/1Bjwj67cpX1bV2sB6dBZzh	0.532	335098	0.697	1Bjwj67cpX1bV2sB6dBZzh	0.397	4	0.139	-7.408	1	0.0637	136.135	4	https://api.spotify.com/v1/tracks/1Bjwj67cpX1bV2sB6dBZzh	audio_features	spotify:track:1Bjwj67cpX1bV2sB6dBZzh	0.342	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
23	0.321	https://api.spotify.com/v1/audio-analysis/1kcSz7qeIbEbz5ZUSOW6fw	0.465	286225	0.912	1kcSz7qeIbEbz5ZUSOW6fw	0.277	0	0.32	-1.894	1	0.0333	126.993	3	https://api.spotify.com/v1/tracks/1kcSz7qeIbEbz5ZUSOW6fw	audio_features	spotify:track:1kcSz7qeIbEbz5ZUSOW6fw	0.588	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
24	0.284	https://api.spotify.com/v1/audio-analysis/4sIMJfACKTirOSlrMfhEHo	0.563	215667	0.398	4sIMJfACKTirOSlrMfhEHo	1.51e-05	1	0.139	-9.635	1	0.0269	100.144	4	https://api.spotify.com/v1/tracks/4sIMJfACKTirOSlrMfhEHo	audio_features	spotify:track:4sIMJfACKTirOSlrMfhEHo	0.161	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
25	0.0486	https://api.spotify.com/v1/audio-analysis/2KBo6O5rkNdtYT3wYjkEkq	0.796	235213	0.543	2KBo6O5rkNdtYT3wYjkEkq	0.00584	1	0.124	-7.994	1	0.164	91.212	4	https://api.spotify.com/v1/tracks/2KBo6O5rkNdtYT3wYjkEkq	audio_features	spotify:track:2KBo6O5rkNdtYT3wYjkEkq	0.784	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
26	0.112	https://api.spotify.com/v1/audio-analysis/0301nLjG0ti26rx5ZmfqtP	0.795	250133	0.6	0301nLjG0ti26rx5ZmfqtP	0.000171	2	0.111	-14.004	1	0.341	101.78	4	https://api.spotify.com/v1/tracks/0301nLjG0ti26rx5ZmfqtP	audio_features	spotify:track:0301nLjG0ti26rx5ZmfqtP	0.633	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
27	0.021	https://api.spotify.com/v1/audio-analysis/1depKpsqGCvr8wtjFFaFoO	0.74	198400	0.698	1depKpsqGCvr8wtjFFaFoO	0.751	8	0.274	-6.444	1	0.136	95.003	4	https://api.spotify.com/v1/tracks/1depKpsqGCvr8wtjFFaFoO	audio_features	spotify:track:1depKpsqGCvr8wtjFFaFoO	0.715	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
28	0.0157	https://api.spotify.com/v1/audio-analysis/28N6GiBhcHi8kNdLgynOUE	0.832	215133	0.518	28N6GiBhcHi8kNdLgynOUE	0.163	7	0.403	-6.988	1	0.11	95.022	4	https://api.spotify.com/v1/tracks/28N6GiBhcHi8kNdLgynOUE	audio_features	spotify:track:28N6GiBhcHi8kNdLgynOUE	0.326	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
29	0.362	https://api.spotify.com/v1/audio-analysis/629Cjw0fUyZUMkBjnjttDR	0.36	302211	0.471	629Cjw0fUyZUMkBjnjttDR	0.872	6	0.395	-8.408	0	0.127	86.248	4	https://api.spotify.com/v1/tracks/629Cjw0fUyZUMkBjnjttDR	audio_features	spotify:track:629Cjw0fUyZUMkBjnjttDR	0.238	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
30	0.25	https://api.spotify.com/v1/audio-analysis/3eqEq53sUsaukd560hw7Dh	0.636	260160	0.61	3eqEq53sUsaukd560hw7Dh	0.000121	8	0.113	-9.665	1	0.119	125.227	3	https://api.spotify.com/v1/tracks/3eqEq53sUsaukd560hw7Dh	audio_features	spotify:track:3eqEq53sUsaukd560hw7Dh	0.296	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
31	0.0505	https://api.spotify.com/v1/audio-analysis/4K4l4lbc7LX6NjXxFp7E4c	0.652	194143	0.454	4K4l4lbc7LX6NjXxFp7E4c	0.0	11	0.14	-5.95	0	0.16	95.063	4	https://api.spotify.com/v1/tracks/4K4l4lbc7LX6NjXxFp7E4c	audio_features	spotify:track:4K4l4lbc7LX6NjXxFp7E4c	0.639	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
32	0.445	https://api.spotify.com/v1/audio-analysis/4uQ7wYsuL0DryknoDc11Hk	0.915	183159	0.54	4uQ7wYsuL0DryknoDc11Hk	3.63e-05	7	0.11	-6.578	1	0.0661	100.039	4	https://api.spotify.com/v1/tracks/4uQ7wYsuL0DryknoDc11Hk	audio_features	spotify:track:4uQ7wYsuL0DryknoDc11Hk	0.111	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
33	0.122	https://api.spotify.com/v1/audio-analysis/6w6SW8zyEcyxwSR7Wya45a	0.549	218040	0.748	6w6SW8zyEcyxwSR7Wya45a	2.39e-05	0	0.512	-5.9	1	0.136	85.002	4	https://api.spotify.com/v1/tracks/6w6SW8zyEcyxwSR7Wya45a	audio_features	spotify:track:6w6SW8zyEcyxwSR7Wya45a	0.419	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
34	0.0493	https://api.spotify.com/v1/audio-analysis/7GKiBHjFfvPRNqqOuRYqLB	0.47	259213	0.6	7GKiBHjFfvPRNqqOuRYqLB	0.685	11	0.0995	-7.888	1	0.0679	124.534	4	https://api.spotify.com/v1/tracks/7GKiBHjFfvPRNqqOuRYqLB	audio_features	spotify:track:7GKiBHjFfvPRNqqOuRYqLB	0.0685	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
35	0.0848	https://api.spotify.com/v1/audio-analysis/2OgGlK7DqGg86Z5uUxUgGg	0.758	303493	0.755	2OgGlK7DqGg86Z5uUxUgGg	1.78e-06	4	0.232	-8.14	0	0.274	87.052	4	https://api.spotify.com/v1/tracks/2OgGlK7DqGg86Z5uUxUgGg	audio_features	spotify:track:2OgGlK7DqGg86Z5uUxUgGg	0.562	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
36	0.66	https://api.spotify.com/v1/audio-analysis/6HEIBHUirx1J0JkUD24szt	0.8	139674	0.297	6HEIBHUirx1J0JkUD24szt	0.000111	0	0.105	-13.1	0	0.407	140.051	4	https://api.spotify.com/v1/tracks/6HEIBHUirx1J0JkUD24szt	audio_features	spotify:track:6HEIBHUirx1J0JkUD24szt	0.213	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
37	0.0417	https://api.spotify.com/v1/audio-analysis/6dHatCnuOb1TdBIeJTK3Y0	0.692	319434	0.983	6dHatCnuOb1TdBIeJTK3Y0	0.0	1	0.21	-3.469	1	0.29	75.992	4	https://api.spotify.com/v1/tracks/6dHatCnuOb1TdBIeJTK3Y0	audio_features	spotify:track:6dHatCnuOb1TdBIeJTK3Y0	0.792	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
38	0.0321	https://api.spotify.com/v1/audio-analysis/2HX1f7OxMgGHa44IMSAEx5	0.648	240000	0.445	2HX1f7OxMgGHa44IMSAEx5	0.0018	8	0.084	-11.196	0	0.456	168.177	3	https://api.spotify.com/v1/tracks/2HX1f7OxMgGHa44IMSAEx5	audio_features	spotify:track:2HX1f7OxMgGHa44IMSAEx5	0.306	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
39	0.00956	https://api.spotify.com/v1/audio-analysis/5HLes17mwCwKt81mi0Tk35	0.27	196560	0.83	5HLes17mwCwKt81mi0Tk35	0.434	7	0.142	-4.592	1	0.0741	117.314	4	https://api.spotify.com/v1/tracks/5HLes17mwCwKt81mi0Tk35	audio_features	spotify:track:5HLes17mwCwKt81mi0Tk35	0.205	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
40	0.316	https://api.spotify.com/v1/audio-analysis/29qanntipzwGJssA9G7EdL	0.203	192470	0.613	29qanntipzwGJssA9G7EdL	0.706	2	0.0863	-9.862	1	0.0366	140.963	4	https://api.spotify.com/v1/tracks/29qanntipzwGJssA9G7EdL	audio_features	spotify:track:29qanntipzwGJssA9G7EdL	0.304	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
41	0.00312	https://api.spotify.com/v1/audio-analysis/1UCUObSaRoMGPoWYo3y7ap	0.435	237693	0.72	1UCUObSaRoMGPoWYo3y7ap	0.00014	1	0.132	-5.778	1	0.0447	136.817	4	https://api.spotify.com/v1/tracks/1UCUObSaRoMGPoWYo3y7ap	audio_features	spotify:track:1UCUObSaRoMGPoWYo3y7ap	0.189	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
42	0.121	https://api.spotify.com/v1/audio-analysis/6hQodXcXMVzc5CvsXOBwTd	0.48	235799	0.725	6hQodXcXMVzc5CvsXOBwTd	0.45	5	0.115	-5.854	1	0.027	100.005	4	https://api.spotify.com/v1/tracks/6hQodXcXMVzc5CvsXOBwTd	audio_features	spotify:track:6hQodXcXMVzc5CvsXOBwTd	0.171	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
43	0.68	https://api.spotify.com/v1/audio-analysis/51DI3jUIoncUOJe4S7Yvhx	0.409	251698	0.312	51DI3jUIoncUOJe4S7Yvhx	0.267	4	0.392	-13.747	1	0.0308	88.799	4	https://api.spotify.com/v1/tracks/51DI3jUIoncUOJe4S7Yvhx	audio_features	spotify:track:51DI3jUIoncUOJe4S7Yvhx	0.172	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
44	0.236	https://api.spotify.com/v1/audio-analysis/0qy5D3OJre7SPJNMOL9I71	0.886	225205	0.525	0qy5D3OJre7SPJNMOL9I71	0.0	8	0.057	-7.39	1	0.132	145.99	4	https://api.spotify.com/v1/tracks/0qy5D3OJre7SPJNMOL9I71	audio_features	spotify:track:0qy5D3OJre7SPJNMOL9I71	0.708	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
45	0.326	https://api.spotify.com/v1/audio-analysis/4p82pfEa4cayPqXLN6Rhzm	0.376	342000	0.736	4p82pfEa4cayPqXLN6Rhzm	0.105	4	0.107	-9.438	0	0.0412	185.12	3	https://api.spotify.com/v1/tracks/4p82pfEa4cayPqXLN6Rhzm	audio_features	spotify:track:4p82pfEa4cayPqXLN6Rhzm	0.796	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
46	0.0428	https://api.spotify.com/v1/audio-analysis/5Z7cI9glyUTDTRtWSs8K9I	0.625	285037	0.623	5Z7cI9glyUTDTRtWSs8K9I	0.0576	5	0.157	-11.125	0	0.0655	143.991	4	https://api.spotify.com/v1/tracks/5Z7cI9glyUTDTRtWSs8K9I	audio_features	spotify:track:5Z7cI9glyUTDTRtWSs8K9I	0.196	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
47	7.72e-05	https://api.spotify.com/v1/audio-analysis/1Wq3OMypJUOCXcskNPpov2	0.377	223267	0.679	1Wq3OMypJUOCXcskNPpov2	0.116	0	0.247	-9.197	1	0.039	91.001	4	https://api.spotify.com/v1/tracks/1Wq3OMypJUOCXcskNPpov2	audio_features	spotify:track:1Wq3OMypJUOCXcskNPpov2	0.411	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
48	0.68	https://api.spotify.com/v1/audio-analysis/1uy9Y3i3W7mjs9doJhymsI	0.567	237838	0.752	1uy9Y3i3W7mjs9doJhymsI	0.792	4	0.0865	-9.928	1	0.0405	87.496	4	https://api.spotify.com/v1/tracks/1uy9Y3i3W7mjs9doJhymsI	audio_features	spotify:track:1uy9Y3i3W7mjs9doJhymsI	0.508	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
49	0.000334	https://api.spotify.com/v1/audio-analysis/1Ddmip7ro8VGzhTbDE4pcg	0.517	144678	0.772	1Ddmip7ro8VGzhTbDE4pcg	0.653	6	0.104	-5.941	0	0.0401	109.836	4	https://api.spotify.com/v1/tracks/1Ddmip7ro8VGzhTbDE4pcg	audio_features	spotify:track:1Ddmip7ro8VGzhTbDE4pcg	0.33	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
50	0.00107	https://api.spotify.com/v1/audio-analysis/2WTxIQ0ufU7AxT43ZKpllY	0.419	230586	0.704	2WTxIQ0ufU7AxT43ZKpllY	3.04e-05	4	0.161	-7.819	1	0.0288	72.044	4	https://api.spotify.com/v1/tracks/2WTxIQ0ufU7AxT43ZKpllY	audio_features	spotify:track:2WTxIQ0ufU7AxT43ZKpllY	0.401	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
51	0.113	https://api.spotify.com/v1/audio-analysis/5GcCkndjxHfIFEDIQFZhmP	0.408	194947	0.786	5GcCkndjxHfIFEDIQFZhmP	0.639	7	0.0721	-5.231	1	0.0403	99.228	4	https://api.spotify.com/v1/tracks/5GcCkndjxHfIFEDIQFZhmP	audio_features	spotify:track:5GcCkndjxHfIFEDIQFZhmP	0.645	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
52	0.139	https://api.spotify.com/v1/audio-analysis/7H4AhGitjSmRZxKMaeH9wX	0.552	146293	0.686	7H4AhGitjSmRZxKMaeH9wX	0.861	2	0.138	-10.63	1	0.0268	79.983	4	https://api.spotify.com/v1/tracks/7H4AhGitjSmRZxKMaeH9wX	audio_features	spotify:track:7H4AhGitjSmRZxKMaeH9wX	0.495	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
53	0.392	https://api.spotify.com/v1/audio-analysis/3YufkKqsssZ8wt9T24ULSj	0.47	132632	0.877	3YufkKqsssZ8wt9T24ULSj	0.144	7	0.308	-3.32	1	0.0354	129.959	4	https://api.spotify.com/v1/tracks/3YufkKqsssZ8wt9T24ULSj	audio_features	spotify:track:3YufkKqsssZ8wt9T24ULSj	0.681	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
54	0.439	https://api.spotify.com/v1/audio-analysis/4LMlviHZfDUXWIZhvGEAKi	0.495	122298	0.362	4LMlviHZfDUXWIZhvGEAKi	1.67e-05	2	0.127	-8.737	1	0.0539	104.937	4	https://api.spotify.com/v1/tracks/4LMlviHZfDUXWIZhvGEAKi	audio_features	spotify:track:4LMlviHZfDUXWIZhvGEAKi	0.198	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
55	0.713	https://api.spotify.com/v1/audio-analysis/6JvfBzqZmSiEG5MjM7OcSY	0.637	208000	0.503	6JvfBzqZmSiEG5MjM7OcSY	0.000113	1	0.109	-6.927	1	0.336	81.061	4	https://api.spotify.com/v1/tracks/6JvfBzqZmSiEG5MjM7OcSY	audio_features	spotify:track:6JvfBzqZmSiEG5MjM7OcSY	0.661	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
56	0.0261	https://api.spotify.com/v1/audio-analysis/3kLye4hViug7G2y7iVe9x9	0.663	239893	0.552	3kLye4hViug7G2y7iVe9x9	1.85e-06	7	0.0595	-7.102	1	0.0352	152.024	4	https://api.spotify.com/v1/tracks/3kLye4hViug7G2y7iVe9x9	audio_features	spotify:track:3kLye4hViug7G2y7iVe9x9	0.486	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
57	0.373	https://api.spotify.com/v1/audio-analysis/1iJzGoJTUCxKZyyI5HF9Iu	0.56	240926	0.667	1iJzGoJTUCxKZyyI5HF9Iu	1.8e-05	4	0.156	-6.676	1	0.325	136.025	4	https://api.spotify.com/v1/tracks/1iJzGoJTUCxKZyyI5HF9Iu	audio_features	spotify:track:1iJzGoJTUCxKZyyI5HF9Iu	0.648	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
58	0.036	https://api.spotify.com/v1/audio-analysis/33pDmPx2pkJ7JCAQpRDQ9B	0.681	298027	0.621	33pDmPx2pkJ7JCAQpRDQ9B	0.00555	1	0.138	-10.024	1	0.34	135.538	4	https://api.spotify.com/v1/tracks/33pDmPx2pkJ7JCAQpRDQ9B	audio_features	spotify:track:33pDmPx2pkJ7JCAQpRDQ9B	0.428	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
59	0.466	https://api.spotify.com/v1/audio-analysis/1WMwjqR201fcZfrAJw2glj	0.676	174867	0.735	1WMwjqR201fcZfrAJw2glj	0.0	10	0.118	-7.318	1	0.322	117.223	4	https://api.spotify.com/v1/tracks/1WMwjqR201fcZfrAJw2glj	audio_features	spotify:track:1WMwjqR201fcZfrAJw2glj	0.694	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
60	0.000547	https://api.spotify.com/v1/audio-analysis/6aKEtd7dEepK0II3qqarDb	0.519	162614	0.76	6aKEtd7dEepK0II3qqarDb	0.0117	2	0.141	-10.088	1	0.097	175.991	4	https://api.spotify.com/v1/tracks/6aKEtd7dEepK0II3qqarDb	audio_features	spotify:track:6aKEtd7dEepK0II3qqarDb	0.626	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
61	0.195	https://api.spotify.com/v1/audio-analysis/47l9wxr6RwgoTSfnseBRcf	0.747	326880	0.378	47l9wxr6RwgoTSfnseBRcf	0.0173	1	0.119	-10.454	1	0.109	160.049	4	https://api.spotify.com/v1/tracks/47l9wxr6RwgoTSfnseBRcf	audio_features	spotify:track:47l9wxr6RwgoTSfnseBRcf	0.565	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
62	0.331	https://api.spotify.com/v1/audio-analysis/4Vq6zbG6UJfZ6eHuS6Arn1	0.778	224000	0.535	4Vq6zbG6UJfZ6eHuS6Arn1	0.0551	4	0.123	-7.987	0	0.0966	112.063	4	https://api.spotify.com/v1/tracks/4Vq6zbG6UJfZ6eHuS6Arn1	audio_features	spotify:track:4Vq6zbG6UJfZ6eHuS6Arn1	0.377	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
63	0.074	https://api.spotify.com/v1/audio-analysis/2pucDx5Wyz9uHCou4wntHa	0.912	400751	0.781	2pucDx5Wyz9uHCou4wntHa	0.762	7	0.348	-7.018	0	0.0444	119.978	4	https://api.spotify.com/v1/tracks/2pucDx5Wyz9uHCou4wntHa	audio_features	spotify:track:2pucDx5Wyz9uHCou4wntHa	0.89	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
64	0.0268	https://api.spotify.com/v1/audio-analysis/0tmqWC2xV43eq0rmKgpHNH	0.768	256308	0.791	0tmqWC2xV43eq0rmKgpHNH	0.56	6	0.0517	-5.965	1	0.0324	115.018	4	https://api.spotify.com/v1/tracks/0tmqWC2xV43eq0rmKgpHNH	audio_features	spotify:track:0tmqWC2xV43eq0rmKgpHNH	0.892	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
65	0.0655	https://api.spotify.com/v1/audio-analysis/4sQiu8NVKIS5TnfxGFRDCU	0.772	280417	0.466	4sQiu8NVKIS5TnfxGFRDCU	0.000161	0	0.279	-7.726	1	0.173	111.272	4	https://api.spotify.com/v1/tracks/4sQiu8NVKIS5TnfxGFRDCU	audio_features	spotify:track:4sQiu8NVKIS5TnfxGFRDCU	0.665	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
66	0.152	https://api.spotify.com/v1/audio-analysis/50cS63SrznmwPMsATeEwOC	0.64	206250	0.522	50cS63SrznmwPMsATeEwOC	0.0117	4	0.0378	-8.972	1	0.0454	169.184	4	https://api.spotify.com/v1/tracks/50cS63SrznmwPMsATeEwOC	audio_features	spotify:track:50cS63SrznmwPMsATeEwOC	0.605	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
67	0.0755	https://api.spotify.com/v1/audio-analysis/56dIfld2EW00CPbB3zA6GE	0.647	377973	0.721	56dIfld2EW00CPbB3zA6GE	0.121	4	0.169	-8.918	1	0.0341	109.967	4	https://api.spotify.com/v1/tracks/56dIfld2EW00CPbB3zA6GE	audio_features	spotify:track:56dIfld2EW00CPbB3zA6GE	0.546	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
68	0.307	https://api.spotify.com/v1/audio-analysis/45D0ixQWzXQOoU1S9aSnKk	0.325	532307	0.71	45D0ixQWzXQOoU1S9aSnKk	0.172	6	0.132	-6.545	1	0.0295	134.371	4	https://api.spotify.com/v1/tracks/45D0ixQWzXQOoU1S9aSnKk	audio_features	spotify:track:45D0ixQWzXQOoU1S9aSnKk	0.193	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
69	0.00878	https://api.spotify.com/v1/audio-analysis/7Lpi2otSpwKiTpFsdDKEzP	0.596	260387	0.894	7Lpi2otSpwKiTpFsdDKEzP	0.00659	0	0.104	-5.407	1	0.0265	132.994	5	https://api.spotify.com/v1/tracks/7Lpi2otSpwKiTpFsdDKEzP	audio_features	spotify:track:7Lpi2otSpwKiTpFsdDKEzP	0.572	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
70	0.572	https://api.spotify.com/v1/audio-analysis/5udmJRGzMoqSPWoav0W8JB	0.533	282583	0.765	5udmJRGzMoqSPWoav0W8JB	0.51	10	0.127	-8.498	0	0.0411	130.386	4	https://api.spotify.com/v1/tracks/5udmJRGzMoqSPWoav0W8JB	audio_features	spotify:track:5udmJRGzMoqSPWoav0W8JB	0.258	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
71	0.16	https://api.spotify.com/v1/audio-analysis/5fLfzMQ6T583mnUke8622M	0.66	172507	0.591	5fLfzMQ6T583mnUke8622M	0.848	4	0.632	-8.497	0	0.026	100.034	4	https://api.spotify.com/v1/tracks/5fLfzMQ6T583mnUke8622M	audio_features	spotify:track:5fLfzMQ6T583mnUke8622M	0.849	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
72	0.116	https://api.spotify.com/v1/audio-analysis/18e5LIBHoXAurHI7yXRSlB	0.767	237707	0.458	18e5LIBHoXAurHI7yXRSlB	0.654	8	0.104	-8.937	1	0.0297	114.019	4	https://api.spotify.com/v1/tracks/18e5LIBHoXAurHI7yXRSlB	audio_features	spotify:track:18e5LIBHoXAurHI7yXRSlB	0.596	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
73	0.247	https://api.spotify.com/v1/audio-analysis/7gDwRzJhLs0fFHaGtMDJVM	0.828	280160	0.487	7gDwRzJhLs0fFHaGtMDJVM	1.86e-05	6	0.136	-6.142	0	0.0343	85.027	4	https://api.spotify.com/v1/tracks/7gDwRzJhLs0fFHaGtMDJVM	audio_features	spotify:track:7gDwRzJhLs0fFHaGtMDJVM	0.761	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
74	0.656	https://api.spotify.com/v1/audio-analysis/12v5GBM74fB8WsHJPQRTIe	0.552	275320	0.531	12v5GBM74fB8WsHJPQRTIe	5.21e-05	8	0.11	-6.767	1	0.125	91.573	4	https://api.spotify.com/v1/tracks/12v5GBM74fB8WsHJPQRTIe	audio_features	spotify:track:12v5GBM74fB8WsHJPQRTIe	0.324	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
75	0.707	https://api.spotify.com/v1/audio-analysis/4S4dLQ27a9YF8XEWHTZ6hg	0.634	218307	0.3	4S4dLQ27a9YF8XEWHTZ6hg	0.829	2	0.574	-13.957	0	0.0285	91.452	4	https://api.spotify.com/v1/tracks/4S4dLQ27a9YF8XEWHTZ6hg	audio_features	spotify:track:4S4dLQ27a9YF8XEWHTZ6hg	0.772	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
76	0.00547	https://api.spotify.com/v1/audio-analysis/2xxlzD6mWSbDHFEt1K41lX	0.458	252909	0.846	2xxlzD6mWSbDHFEt1K41lX	0.0143	6	0.143	-4.976	1	0.103	161.216	4	https://api.spotify.com/v1/tracks/2xxlzD6mWSbDHFEt1K41lX	audio_features	spotify:track:2xxlzD6mWSbDHFEt1K41lX	0.68	"""Eclectic 🎉🎉🎉"" - Maryam"	43QuYFqJD86yV9Wj2toWVI	breakurjea
0	0.971	https://api.spotify.com/v1/audio-analysis/4StzUtvykRPm7m7XSwWxvC	0.24	30637	0.084	4StzUtvykRPm7m7XSwWxvC	0.986	5	0.106	-19.81	0	0.0463	126.428	4	https://api.spotify.com/v1/tracks/4StzUtvykRPm7m7XSwWxvC	audio_features	spotify:track:4StzUtvykRPm7m7XSwWxvC	0.0375	Young Summer – You Would Have Loved It Here	4zFgFtQEJGVJKIezHAtyO2	breakurjea
1	0.129	https://api.spotify.com/v1/audio-analysis/1tizs3sInPfAKB2LwZOl6k	0.624	204130	0.79	1tizs3sInPfAKB2LwZOl6k	3.12e-05	0	0.11	-4.371	1	0.0376	104.025	4	https://api.spotify.com/v1/tracks/1tizs3sInPfAKB2LwZOl6k	audio_features	spotify:track:1tizs3sInPfAKB2LwZOl6k	0.567	Young Summer – You Would Have Loved It Here	4zFgFtQEJGVJKIezHAtyO2	breakurjea
2	0.627	https://api.spotify.com/v1/audio-analysis/3DhlPWWP1nHiT5J9K4TfaX	0.327	209843	0.58	3DhlPWWP1nHiT5J9K4TfaX	0.00025	11	0.354	-8.08	1	0.0548	133.517	4	https://api.spotify.com/v1/tracks/3DhlPWWP1nHiT5J9K4TfaX	audio_features	spotify:track:3DhlPWWP1nHiT5J9K4TfaX	0.152	Young Summer – You Would Have Loved It Here	4zFgFtQEJGVJKIezHAtyO2	breakurjea
